settlement_id,batch_id,line_type,payment_id,refund_id,gross,fee,tax,net,settled_event_date
SET_A97B98C4360F,BAT_D66001038576,payment,PAY_5A2870825AA7,,7790.38,0.00,0.00,7790.38,2026-09-14
SET_AA2C401E1B2B,BAT_ADA160D6BFE2,payment,PAY_004222CBFACC,,16528.10,330.56,59.50,16138.04,2026-09-15
SET_AAE0F7DF6091,BAT_ADA160D6BFE2,payment,PAY_A175EB721285,,6034.98,0.00,0.00,6034.98,2026-09-15
SET_AB535BA2F16A,BAT_249B0E0FF71D,payment,PAY_49D7FB17BB7C,,1704.83,32.39,5.83,1666.61,2026-09-15
SET_ACD8F5134CAE,BAT_249B0E0FF71D,payment,PAY_63A2CC550644,,7917.48,0.00,0.00,7917.48,2026-09-15
SET_ADB4453489FA,BAT_EFAAE4E504CE,payment,PAY_5B3ED42AE4C2,,55633.88,0.00,0.00,55633.88,2026-09-15
SET_AE659F7A8756,BAT_249B0E0FF71D,payment,PAY_0A2116766585,,5001.48,0.00,0.00, 5001.48 ,2026-09-15
SET_AFA9E2B0B148,BAT_ADA160D6BFE2,payment,PAY_B92CB0E0CA85,,12581.69,251.63,45.29,12284.77,2026-09-15
SET_B1B3E23AA85A,BAT_ADA160D6BFE2,payment,PAY_8C7704FD2E10,,14383.00,287.66,51.78,"14,043.56",2026-09-15
SET_B3E38ED19D7E,BAT_ADA160D6BFE2,payment,PAY_60AD896CBE75,,19234.50,384.69,69.24,18780.57,2026-09-15
SET_B5325246973E,BAT_EFAAE4E504CE,payment,PAY_E29D083CE625,,41831.66,669.31,120.48,41041.87,2026-09-15
SET_B669477BD3E6,BAT_ADA160D6BFE2,payment,PAY_12A05BFE4A86,,23275.34,0.00,0.00,23275.34,2026-09-15
SET_B6B34C2AB213,BAT_249B0E0FF71D,payment,PAY_09A33A254A28,,4522.65,0.00,0.00,4522.65,2026-09-15
SET_B7435B742CAB,BAT_249B0E0FF71D,payment,PAY_D7FBC2BD2654,,2368.73,55.67,10.02,2303.04,2026-09-15
SET_B79205CA8AE1,BAT_EFAAE4E504CE,payment,PAY_787606EBD0F5,,52850.60,951.31,171.24,51728.05,2026-09-15
SET_B7FADDE800D4,BAT_ADA160D6BFE2,refund,PAY_00E786F633B5,RFD_19340A2E1EC5,0.00,0.00,0.00,-2537.51,2026-09-15
SET_B929B82D4E9D,BAT_ADA160D6BFE2,payment,PAY_DD3EFE9FC456,,15924.73,318.49,57.33,15548.91,2026-09-15
SET_BAA4B2F33B20,BAT_ADA160D6BFE2,payment,PAY_0FC3E76731CA,,10510.29,210.21,37.84,10262.24,2026-09-15
SET_BAD3AB4D6879,BAT_249B0E0FF71D,payment,PAY_4D8F60F95318,,273.60,0.00,0.00,273.60,2026-09-15
SET_BAE08A3B3EB1,BAT_EFAAE4E504CE,payment,PAY_3A7602E7BE22,,58648.17,1055.67,190.02,57402.48,2026-09-15
SET_BAF30693F7B3,BAT_249B0E0FF71D,payment,PAY_A42516AA3288,,2678.80,0.00,0.00,2678.80,2026-09-15
SET_BC2FFAACE8A5,BAT_EFAAE4E504CE,payment,PAY_E1D5C8CC3EE8,,42613.42,767.04,138.07, 41708.31 ,2026-09-15
SET_BCA0BDF02393,BAT_249B0E0FF71D,payment,PAY_3EEB1B123346,,5043.89,0.00,0.00,5043.89,2026-09-15
SET_BDD850FF2332,BAT_EFAAE4E504CE,payment,PAY_E5040AB8072F,,3334.45,60.02,10.80,3263.63,2026-09-15
SET_BE4C12016CF9,BAT_ADA160D6BFE2,payment,PAY_00E46A3A3ABC,,14006.26,0.00,0.00,14006.26,2026-09-15
SET_BF65B056C8BC,BAT_249B0E0FF71D,payment,PAY_17D7E01C9B7E,,2370.23,0.00,0.00,2370.23,2026-09-15
SET_C13596DE625D,BAT_EFAAE4E504CE,payment,PAY_820B00C315C2,,41416.97,0.00,0.00,41416.97,2026-09-15
SET_C2AF13AAB56C,BAT_ADA160D6BFE2,refund,PAY_E54FD5EB262D,RFD_0EBAAB2A29FC,0.00,0.00,0.00,-142.28,2026-09-15
SET_C339758A1AE6,BAT_ADA160D6BFE2,payment,PAY_5A0C96B03320,,8230.91,164.62,29.63, 8036.66 ,2026-09-15
SET_C33B20445570,BAT_249B0E0FF71D,payment,PAY_090460F2A6CF,,5982.83,0.00,0.00,5982.83,2026-09-15
SET_C3ED4A8808F9,BAT_249B0E0FF71D,refund,PAY_EE0E076229BA,RFD_A0E259AF1C01,0.00,0.00,0.00,-2852.84,2026-09-15
SET_C4204A3D5E63,BAT_249B0E0FF71D,payment,PAY_83990825B22F,,2263.69,0.00,0.00,2263.69,2026-09-15
SET_C465B89F17D1,BAT_D66001038576,payment,PAY_B071617797F9,,7962.22,0.00,0.00,7962.22,2026-09-14
SET_C46FB14C1AA8,BAT_EFAAE4E504CE,payment,PAY_61601D261547,,53962.42,0.00,0.00,53962.42,2026-09-15
SET_C48CA48BB3F0,BAT_249B0E0FF71D,payment,PAY_48C0F91AE18D,,5051.27,101.03,18.19,4932.05,2026-09-15
SET_C4F2315E52F0,BAT_EFAAE4E504CE,payment,PAY_8407749373E1,,8189.47,147.41,26.53,8015.53,2026-09-15
SET_C5142C2B76EC,BAT_249B0E0FF71D,payment,PAY_7A8CADF8686F,,2049.56,0.00,0.00,"2,049.56",2026-09-15
SET_C6E6C84537B7,BAT_EFAAE4E504CE,payment,PAY_DCB69E2D03F7,,15749.58,283.49,51.03,15415.06,2026-09-15
SET_C7FDC93FA268,BAT_EFAAE4E504CE,payment,PAY_73BABEC13333,,40065.77,721.18,129.81,39214.78,2026-09-15
SET_CA3E99B931DA,BAT_EFAAE4E504CE,payment,PAY_248C4DE35A3A,,50294.35,905.30,162.95,49226.1,2026-09-15
SET_CC1E81437B19,BAT_249B0E0FF71D,payment,PAY_C2AAE5BAC48B,,4192.44,98.52,17.73,4076.19,2026-09-15
SET_CC833735FA00,BAT_249B0E0FF71D,payment,PAY_09474A2C479C,,6854.58,0.00,0.00,6854.58,2026-09-15
SET_CD784415C009,BAT_EFAAE4E504CE,refund,PAY_F8EDCAB75BD6,RFD_9EF3672A1E66,0.00,0.00,0.00,-55305.82,2026-09-15
SET_D045A882C050,BAT_EFAAE4E504CE,refund,PAY_13A65A7B85C4,RFD_1FF71DCBC30B,0.00,0.00,0.00,-7617.11,2026-09-15
SET_D074B0E9248A,BAT_249B0E0FF71D,payment,PAY_F5D082BC4E80,,3337.33,0.00,0.00,3337.33,2026-09-15
SET_D1077CDE3F4E,BAT_EFAAE4E504CE,payment,PAY_06F1664D9E62,,12513.54,0.00,0.00,12513.54,2026-09-15
SET_D2EB67DDD57D,BAT_249B0E0FF71D,payment,PAY_68222BAB2FE1,,1153.75,23.08,4.15,1126.52,2026-09-15
SET_D31631E98A52,BAT_249B0E0FF71D,payment,PAY_D4A1472D9E5D,,2772.88,0.00,0.00,2772.88,2026-09-15
SET_D50D9D9DB8E5,BAT_D66001038576,payment,PAY_F89BE15FDAE4,,5720.93,114.42,20.60,5585.91,2026-09-14
SET_D604B0D736E6,BAT_249B0E0FF71D,payment,PAY_35E937F62C87,,7765.67,0.00,0.00,7765.67,2026-09-15
SET_D6EE7674BEDB,BAT_ADA160D6BFE2,payment,PAY_0583B6EFD09B,,2680.75,0.00,0.00,2680.75,2026-09-15
SET_D7B445BA4E57,BAT_EFAAE4E504CE,payment,PAY_89B3C25B6B16,,4954.05,89.17,16.05,4848.83,2026-09-15
SET_D8020C086E25,BAT_EFAAE4E504CE,payment,PAY_F299D3D45026,,5396.35,105.23,18.94,5272.18,2026-09-15
SET_D86ECFCD5FB0,BAT_249B0E0FF71D,payment,PAY_A60FEE194E18,,4473.46,0.00,0.00,4473.46,2026-09-15
SET_D89B00C1BC07,BAT_249B0E0FF71D,payment,PAY_D434CA93EA86,,1389.94,0.00,0.00,1389.94,2026-09-15
SET_D8E0F2E8F88F,BAT_249B0E0FF71D,payment,PAY_7C24D58E2A4F,,5266.56,0.00,0.00,5266.56,2026-09-15
SET_D9F146091AEB,BAT_249B0E0FF71D,payment,PAY_E72F94E7C2DE,,6100.09,0.00,0.00,6100.09,2026-09-15
SET_DB8B82E44C85,BAT_ADA160D6BFE2,payment,PAY_4D4203EC85FB,,21276.47,372.34,67.02,20837.11,2026-09-15
SET_DDA04475CE38,BAT_EFAAE4E504CE,payment,PAY_F48C04FBFCF4,,1064.26,19.16,3.45,1041.65,2026-09-15
SET_DDEAAF38D20D,BAT_ADA160D6BFE2,payment,PAY_133ACA23330F,,24247.00,509.19,91.65,23646.16,2026-09-15
SET_DE3A91D888D6,BAT_ADA160D6BFE2,payment,PAY_C8F4B5CF3ED1,,16452.78,329.06,59.23,16064.49,2026-09-15
SET_DE4E24076A82,BAT_249B0E0FF71D,payment,PAY_F86707EE2EC9,,4566.42,0.00,0.00,4566.42,2026-09-15
SET_DEF73B4DEC38,BAT_ADA160D6BFE2,payment,PAY_9C72D15EE1AA,,22550.62,0.00,0.00,22550.62,2026-09-15
SET_DEFD0C863A59,BAT_98522345B527,payment,PAY_A70592152DC1,,18414.44,0.00,0.00,18414.44,2026-09-14
SET_DF38E82D7487,BAT_ADA160D6BFE2,refund,PAY_CF2924A326F8,RFD_E4498BD40A90,0.00,0.00,0.00,-15600.78,2026-09-15
SET_DF5806DEC7D1,BAT_ADA160D6BFE2,payment,PAY_643644B2382F,,24548.56,0.00,0.00,24548.56,2026-09-15
SET_DF888D4E7EED,BAT_EFAAE4E504CE,payment,PAY_6F7217C1FAA1,,12449.21,199.19,35.85,12214.17,2026-09-15
SET_E014D60B8CAC,BAT_249B0E0FF71D,payment,PAY_3605C7E2A848,,2716.45,0.00,0.00,2716.45,2026-09-15
SET_E10F8324E543,BAT_249B0E0FF71D,payment,PAY_51D176E9CB1E,,700.90,14.02,2.52,684.36,2026-09-15
SET_E133C5934EB9,BAT_EFAAE4E504CE,payment,PAY_8B721F3139B5,,6308.48,113.55,20.44,6174.49,2026-09-15
SET_E137897F8B7B,BAT_EFAAE4E504CE,payment,PAY_8F22B351A301,,52506.20,1023.87,184.30,51298.03,2026-09-15
SET_E1A39A26DF7A,BAT_ADA160D6BFE2,payment,PAY_903FAD073ACA,,228.93,0.00,0.00, 228.93 ,2026-09-15
SET_E2ABCC5B4418,BAT_EFAAE4E504CE,payment,PAY_166E8BD9C2EB,,18131.66,326.37,58.75, 17746.54 ,2026-09-15
SET_E3068B166064,BAT_98522345B527,payment,PAY_E8D9A32386F6,,9298.57,162.72,29.29,9106.56,2026-09-14
SET_E3130272A27E,BAT_ADA160D6BFE2,payment,PAY_DB076BC3EE98,,4292.02,90.13,16.22,4185.67,2026-09-15
SET_E3BC25AA4050,BAT_EFAAE4E504CE,payment,PAY_CE1BCB8CCEC1,,1024.92,0.00,0.00, 1024.92 ,2026-09-15
SET_E4CB3CDA10ED,BAT_249B0E0FF71D,payment,PAY_2054EBF99607,,433.49,0.00,0.00,433.49,2026-09-15
SET_E8AA6BA3F401,BAT_EFAAE4E504CE,refund,PAY_A871560E18C1,RFD_5C9F083FE905,0.00,0.00,0.00, -53204.49 ,2026-09-15
SET_E8E8B5394C67,BAT_EFAAE4E504CE,payment,PAY_8053F6ED2A69,,48822.84,0.00,0.00,48822.84,2026-09-15
SET_E98B3CD35FDF,BAT_EFAAE4E504CE,payment,PAY_AA8003CB56F7,,14860.67,289.78,52.16,14518.73,2026-09-15
SET_E9CF07D7AEB8,BAT_249B0E0FF71D,refund,PAY_69AE43DE1294,RFD_5A8A6CC8E6E3,0.00,0.00,0.00,-658.33,2026-09-15
SET_EACC7FCA82D0,BAT_249B0E0FF71D,payment,PAY_83284C0CF787,,3223.40,0.00,0.00,"3,223.40",2026-09-15
SET_EB5AE4BE40EA,BAT_EFAAE4E504CE,payment,PAY_19C4C5D4F5E2,,57738.72,923.82,166.29,56648.61,2026-09-15
SET_EB5B7ACF99A8,BAT_249B0E0FF71D,payment,PAY_33DDF75AAF3C,,517.23,12.15,2.19,502.89,2026-09-15
SET_EE1C2550021B,BAT_EFAAE4E504CE,payment,PAY_296B8374734E,,15342.90,0.00,0.00,15342.90,2026-09-15
SET_EE9EC9DB7BD7,BAT_EFAAE4E504CE,payment,PAY_47434D0785DD,,34193.12,615.48,110.79,33466.85,2026-09-15
SET_EF3936079B9D,BAT_249B0E0FF71D,payment,PAY_8754F1675D30,,488.39,0.00,0.00,488.39,2026-09-15
SET_F2805197C98B,BAT_249B0E0FF71D,payment,PAY_AA798E16C01A,,5653.31,132.85,23.91,5496.55,2026-09-15
SET_F323D0C799EE,BAT_EFAAE4E504CE,payment,PAY_BF9ED54D06A4,,11880.54,213.85,38.49,11628.2,2026-09-15
SET_F4683FD44A5D,BAT_ADA160D6BFE2,payment,PAY_8DEF465F30DE,,1630.20,0.00,0.00,1630.20,2026-09-15
SET_FC59C43471EF,BAT_EFAAE4E504CE,payment,PAY_A4B76A9F86EA,,41121.75,740.19,133.23,40248.33,2026-09-15
SET_FD09D83D3C25,BAT_5DD8CF6BB1B7,payment,PAY_F48739657E2A,,21117.19,337.88,60.82,20718.49,2026-09-14
SET_FD876B97223A,BAT_249B0E0FF71D,payment,PAY_D63CDA11FEAD,,6824.33,160.37,28.87,6635.09,2026-09-15
SET_FD9FF79F4C8B,BAT_EFAAE4E504CE,payment,PAY_AF36ED790785,,48899.29,880.19,158.43,47860.67,2026-09-15
SET_FF6A953FEBD6,BAT_EFAAE4E504CE,payment,PAY_958E89A70134,,23954.30,0.00,0.00,23954.30,2026-09-15
