settlement_id,batch_id,line_type,payment_id,refund_id,gross,fee,tax,net,settled_event_date
SET_B3FE8CABBC00,BAT_6999AE747793,payment,PAY_88AE5C4DB177,,4704.69,110.56,19.90,4574.23,2026-09-10
SET_B4EFD9883D24,BAT_6999AE747793,payment,PAY_83B1749B0922,,5242.88,0.00,0.00,5242.88,2026-09-10
SET_B589F26772BF,BAT_6999AE747793,payment,PAY_8ABD7CDD2819,,2509.82,0.00,0.00,2509.82,2026-09-10
SET_B5D0F1FBF22F,BAT_8F387AE8696F,payment,PAY_C43C0CBA68B9,,54959.85,989.28,178.07,53792.50,2026-09-10
SET_B81F741B5E27,BAT_C0E464156DEA,payment,PAY_1617EC026B56,,35288.94,564.62,101.63,34622.69,2026-09-09
SET_B827ABECE03C,BAT_6999AE747793,refund,PAY_A9F893934765,RFD_39B2C842529F,0.00,0.00,0.00,-2491.64,2026-09-10
SET_B863B8C63640,BAT_8F387AE8696F,payment,PAY_B56D47E3D099,,37729.37,679.13,122.24,36928.00,2026-09-10
SET_BAA9870D727E,BAT_6999AE747793,payment,PAY_71DF77B03EA0,,1452.80,34.14,6.15,1412.51,2026-09-10
SET_BBAE3D03F4AE,BAT_8F387AE8696F,payment,PAY_F6FD3990A5F8,,44694.89,0.00,0.00,44694.89,2026-09-10
SET_BC3D129958C5,BAT_19ED03A65407,payment,PAY_62A7AB83DEEF,,4794.78,0.00,0.00,4794.78,2026-09-08
SET_BD0DC29AA2E2,BAT_3E39F488F384,payment,PAY_8F7C297F2238,,6801.06,0.00,0.00,6801.06,2026-09-09
SET_BD3D4AFF7824,BAT_6999AE747793,payment,PAY_E81A58390E49,,7968.89,0.00,0.00,7968.89,2026-09-10
SET_BD4FAE42643E,BAT_8F387AE8696F,payment,PAY_8C4994E2A5A2,,1152.94,18.45,3.32,1131.17,2026-09-10
SET_BDA02B612916,BAT_38FD4BE54614,payment,PAY_A9F4D6F93B30,,23695.15,426.51,76.77,23191.87,2026-09-08
SET_C08018A98589,BAT_8F387AE8696F,payment,PAY_C0A567411F26,,36365.42,0.00,0.00,"36,365.42",2026-09-10
SET_C320D791F625,BAT_6999AE747793,payment,PAY_0BC8A28847B6,,6180.47,0.00,0.00, 6180.47 ,2026-09-10
SET_C337FD704005,BAT_7D9615074F92,payment,PAY_BDC24FFD4495,,508.26,0.00,0.00,508.26,2026-09-10
SET_C39FAA060D1F,BAT_8F387AE8696F,payment,PAY_C4E5B1A0D521,,27380.19,492.84,88.71,26798.64,2026-09-10
SET_C5DDE36AA293,BAT_7D9615074F92,payment,PAY_9D26AD1C8378,,11264.32,225.29,40.55,10998.48,2026-09-10
SET_C7706E63C8B4,BAT_7D9615074F92,payment,PAY_7B63EE4A8C39,,12027.16,240.54,43.30,11743.32,2026-09-10
SET_C7DEF893FA73,BAT_7D9615074F92,payment,PAY_EF288B0F078B,,12291.10,0.00,0.00,12291.10,2026-09-10
SET_C920A2AE981F,BAT_7D9615074F92,payment,PAY_0073198F8B02,,13587.25,0.00,0.00,13587.25,2026-09-10
SET_C9F6D261ECCC,BAT_1CE6311F0D6E,payment,PAY_4C6D616ADB7C,,4684.89,110.09,19.82,4554.98,2026-09-08
SET_CA3142A16013,BAT_7D9615074F92,payment,PAY_2F594A8F1585,,11421.99,0.00,0.00,11421.99,2026-09-10
SET_CA77ECFE5B87,BAT_7D9615074F92,payment,PAY_3248854A7807,,4722.08,94.44,17.00,4610.64,2026-09-10
SET_CAB529EED2F3,BAT_7D9615074F92,payment,PAY_7AFC400E03FD,,8411.03,168.22,30.28,8212.53,2026-09-10
SET_CBB5DCF1D6A1,BAT_7D9615074F92,payment,PAY_D0F9884C15EB,,11620.64,232.41,41.83,11346.40,2026-09-10
SET_CC0E1D38DD50,BAT_7D9615074F92,payment,PAY_80F3FE84B878,,18280.61,0.00,0.00,18280.61,2026-09-10
SET_CC8CB12292CF,BAT_6999AE747793,payment,PAY_F416BAD638DE,,5853.83,0.00,0.00,5853.83,2026-09-10
SET_CD0F8D39AE31,BAT_6999AE747793,payment,PAY_84093879DDB0,,5663.42,133.09,23.96,5506.37,2026-09-10
SET_CE6DC2347693,BAT_8F387AE8696F,payment,PAY_C8333B41B53C,,5414.45,86.63,15.59,5312.23,2026-09-10
SET_CEFBEDFF215E,BAT_8F387AE8696F,payment,PAY_BFF07C0F56F5,,15970.84,255.53,46.00,15669.31,2026-09-10
SET_CF956B0B81E7,BAT_7D9615074F92,payment,PAY_1275441F1AB6,,16840.03,353.64,63.66,16422.73,2026-09-10
SET_D041B52B8C2E,BAT_7D9615074F92,payment,PAY_AC49FE645961,,8753.16,0.00,0.00,8753.16,2026-09-10
SET_D10A947DD37C,BAT_8F387AE8696F,payment,PAY_89400BDBE3B0,,43925.94,0.00,0.00,43925.94,2026-09-10
SET_D139A324FEA6,BAT_8F387AE8696F,refund,PAY_D947F8FE762E,RFD_E17F923FE8AB,0.00,0.00,0.00,-5601.35,2026-09-10
SET_D14181EE9EE4,BAT_6999AE747793,payment,PAY_B1595BF19DD6,,7624.35,0.00,0.00,7624.35,2026-09-10
SET_D2615B57479F,BAT_7D9615074F92,payment,PAY_611AAA78BEEF,,3251.78,68.29,12.29,3171.20,2026-09-10
SET_D2D1409C312F,BAT_6999AE747793,payment,PAY_EE9EB15B92E8,,1014.53,0.00,0.00,1014.53,2026-09-10
SET_D30A22CA2FF9,BAT_8F387AE8696F,payment,PAY_16E511ACFFC8,,44195.74,795.52,143.19,43257.03,2026-09-10
SET_D34ED847FAC5,BAT_7D9615074F92,payment,PAY_5DF141330A89,,11866.76,237.34,42.72,11586.70,2026-09-10
SET_D46D7CA995B9,BAT_6999AE747793,payment,PAY_C7B358EC65FB,,6335.12,0.00,0.00,6335.12,2026-09-10
SET_D4EC0A869A1E,BAT_8F387AE8696F,payment,PAY_5A63F87E5EFD,,18240.19,0.00,0.00,18240.19,2026-09-10
SET_D5D89D55B3B6,BAT_1CE6311F0D6E,payment,PAY_4A0F0D493F9F,,5332.05,0.00,0.00,5332.05,2026-09-08
SET_D784D1EF6389,BAT_26744131B651,payment,PAY_7DE13DFE0BBB,,22181.99,0.00,0.00, 22181.99 ,2026-09-09
SET_D85A18B46C10,BAT_8F387AE8696F,payment,PAY_9E168AFBF16E,,6624.91,119.25,21.47,6484.19,2026-09-10
SET_D8F790FCFA37,BAT_8F387AE8696F,payment,PAY_C3D3271FD3E8,,45784.20,824.12,148.34,44811.74,2026-09-10
SET_D957A4E2DF6A,BAT_6999AE747793,payment,PAY_29FE31B20576,,4842.26,113.79,20.48,4707.99,2026-09-10
SET_DA1A206D30B3,BAT_8F387AE8696F,payment,PAY_3F8086273CBB,,3717.60,66.92,12.05,3638.63,2026-09-10
SET_DAA61A9F97D8,BAT_C0E464156DEA,payment,PAY_6109C221EF58,,24194.71,435.50,78.39,23680.82,2026-09-09
SET_DB791FCB2F9A,BAT_8F387AE8696F,payment,PAY_8CA5C7590349,,30172.28,0.00,0.00,30172.28,2026-09-10
SET_DC083E33744E,BAT_1CE6311F0D6E,payment,PAY_6BD5B0416C2E,,5466.82,128.47,23.12,5315.23,2026-09-08
SET_DCEF33AF4C1F,BAT_7D9615074F92,payment,PAY_234887DA327F,,19808.75,396.18,71.31,19341.26,2026-09-10
SET_DD3F15B9B260,BAT_6999AE747793,payment,PAY_67903DC5255D,,3643.81,0.00,0.00,3643.81,2026-09-10
SET_DF61D44ABC71,BAT_7D9615074F92,payment,PAY_62E05B5D78F1,,2062.59,43.31,7.80,2011.48,2026-09-10
SET_E05C6674FD5B,BAT_8F387AE8696F,refund,PAY_F410BDA3D472,RFD_DCF3D6BD763A,0.00,0.00,0.00,"-8,551.05",2026-09-10
SET_E06100629270,BAT_7D9615074F92,payment,PAY_2934EFE46E59,,22646.83,475.58,85.60,22085.65,2026-09-10
SET_E19513877858,BAT_8F387AE8696F,refund,PAY_6A835A284C7F,RFD_619329FE4697,0.00,0.00,0.00,-30962.17,2026-09-10
SET_E292BE13D0DC,BAT_6999AE747793,payment,PAY_E09001CDEB2C,,6166.16,0.00,0.00,6166.16,2026-09-10
SET_E3863AC6E65A,BAT_6999AE747793,payment,PAY_96EC866FE923,,2040.71,0.00,0.00,2040.71,2026-09-10
SET_E5B62D38696C,BAT_7D9615074F92,payment,PAY_7C807CC97174,,15352.32,307.05,55.27,14990.00,2026-09-10
SET_E6BF8BEF7BF8,BAT_7D9615074F92,payment,PAY_F415FC80BD41,,20980.59,419.61,75.53,20485.45,2026-09-10
SET_E7BD528D99B7,BAT_7D9615074F92,payment,PAY_32A036D37885,,4038.87,80.78,14.54,3943.55,2026-09-10
SET_E860C609E602,BAT_38FD4BE54614,payment,PAY_2EA2D57CB39C,,38717.17,696.91,125.44,37894.82,2026-09-08
SET_E8CA9D2CEF8E,BAT_6999AE747793,payment,PAY_903E6B352802,,526.33,0.00,0.00,526.33,2026-09-10
SET_E8FA15FBD9F2,BAT_19ED03A65407,payment,PAY_03799F676847,,2611.61,45.70,8.23,2557.68,2026-09-08
SET_E92AED08E400,BAT_8F387AE8696F,payment,PAY_217770D1793D,,22143.19,0.00,0.00,22143.19,2026-09-10
SET_E97415CFD708,BAT_7D9615074F92,payment,PAY_EB65840F31A2,,9645.33,192.91,34.72,9417.70,2026-09-10
SET_E978FB16670F,BAT_7D9615074F92,payment,PAY_93733350B84B,,14098.04,281.96,50.75,13765.33,2026-09-10
SET_E99347F25936,BAT_8F387AE8696F,payment,PAY_23089B5A7098,,55018.24,0.00,0.00,55018.24,2026-09-10
SET_EA9C1DD49502,BAT_7D9615074F92,payment,PAY_F71730FF6257,,22231.02,389.04,70.03,21771.95,2026-09-10
SET_EAA67BB7F226,BAT_8F387AE8696F,payment,PAY_28F2E4C60543,,53400.57,854.41,153.79,52392.37,2026-09-10
SET_EBA4C2909409,BAT_6999AE747793,payment,PAY_835DC31DF5AA,,1355.53,0.00,0.00,1355.53,2026-09-10
SET_ECEC1B6B16E0,BAT_1CE6311F0D6E,payment,PAY_00BB10F75CE2,,6602.81,155.17,27.93,6419.71,2026-09-08
SET_EE1075B0C019,BAT_8F387AE8696F,payment,PAY_39EB0DFFF090,,23080.68,415.45,74.78, 22590.45 ,2026-09-10
SET_EF467C17E125,BAT_1CE6311F0D6E,payment,PAY_7C88C58ACCB3,,4621.10,0.00,0.00,4621.10,2026-09-08
SET_EF9D18079BE5,BAT_8F387AE8696F,payment,PAY_2A2B248008F1,,27829.16,445.27,80.15,27303.74,2026-09-10
SET_F09BF4F7A15B,BAT_7D9615074F92,payment,PAY_FD057E37B473,,23439.21,0.00,0.00,23439.21,2026-09-10
SET_F1978D0451E2,BAT_7D9615074F92,payment,PAY_005B6E3F1108,,18373.84,367.48,66.15,17940.21,2026-09-10
SET_F1A305AF65E6,BAT_8F387AE8696F,payment,PAY_15C63054E1B7,,35616.86,641.10,115.40,34860.36,2026-09-10
SET_F3095C443AB3,BAT_8F387AE8696F,payment,PAY_E977C4C342D0,,34887.06,627.97,113.03, 34146.06 ,2026-09-10
SET_F38494117C98,BAT_19ED03A65407,payment,PAY_8E73874E933B,,22081.07,0.00,0.00,22081.07,2026-09-08
SET_F70E9A0B10BD,BAT_6999AE747793,payment,PAY_BC89F844CDB6,,5481.47,128.81,23.19,5329.47,2026-09-10
SET_F7336545AA56,BAT_7D9615074F92,payment,PAY_DABF201F95C9,,2160.84,0.00,0.00,2160.84,2026-09-10
SET_F7655CE21E5F,BAT_6999AE747793,payment,PAY_0BB4EA3EC93F,,697.02,0.00,0.00,697.02,2026-09-10
SET_F7E259729D63,BAT_6999AE747793,payment,PAY_8B029F702853,,2832.07,66.55,11.98,2753.54,2026-09-10
SET_FA2A75CD1ADF,BAT_7D9615074F92,payment,PAY_45152B4C3CF0,,3950.34,79.01,14.22,3857.11,2026-09-10
SET_FAF267F2C1D3,BAT_8F387AE8696F,payment,PAY_A2F3B7500ACC,,2081.12,0.00,0.00,2081.12,2026-09-10
SET_FB56F80632E6,BAT_6999AE747793,payment,PAY_790CCD6C8AB5,,5501.79,0.00,0.00,5501.79,2026-09-10
SET_FB754477BC55,BAT_38FD4BE54614,payment,PAY_F43395411E70,,20305.27,0.00,0.00,20305.27,2026-09-08
SET_FB833DB27934,BAT_7D9615074F92,payment,PAY_34E686FD3174,,19193.15,383.86,69.09,18740.20,2026-09-10
SET_FBCC9424B8EA,BAT_8F387AE8696F,payment,PAY_F301AA04F0DB,,3126.14,56.27,10.13,3059.74,2026-09-10
SET_FC9742A5D704,BAT_6999AE747793,payment,PAY_5B4EF8EF5312,,7159.12,0.00,0.00,7159.12,2026-09-10
SET_FC9FC373A35F,BAT_7D9615074F92,payment,PAY_95696A952EE4,,6559.18,0.00,0.00,6559.18,2026-09-10
SET_FE5CE6EA6060,BAT_38FD4BE54614,payment,PAY_6036249529F6,,41728.29,751.11,135.20,40841.98,2026-09-08
SET_FF1EE4D4B0F6,BAT_8F387AE8696F,payment,PAY_BC972E5610CB,,41321.96,743.80,133.88,40444.28,2026-09-10
SET_FFDD1BF05987,BAT_7D9615074F92,payment,PAY_9818C7CC5BA5,,15104.89,302.10,54.38,14748.41,2026-09-10
